"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,841699,2020000587138,45,2020008416991,39,0,70039,1,2,49,1,57,200,20000,2,1980,40,9600,42000,42000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841730,2020000587945,81,2020008417301,39,0,100039,1,2,83,2,71,453,45300,2,1998,63,0,12400,0,NA
2020,202001,841749,2020000588271,113,2020008417491,39,169,200039,1,1,113,1,63,500,50000,1,9999,36,5810,1510,520,"Office and Administrative Support Occupations:"
2020,202001,841750,2020000588275,153,2020008417501,39,49,410539,1,1,153,2,27,453,45300,1,9999,27,5240,11000,11000,"Office and Administrative Support Occupations:"
2020,202001,841772,2020000588935,51,2020008417721,39,139,220039,1,2,61,2,83,411,41100,3,9999,63,0,17800,0,NA
2020,202001,841785,2020000589209,51,2020008417851,39,61,550739,1,3,43,2,18,210,21040,2,2003,17,0,0,0,NA
2020,202001,841790,2020000589309,170,2020008417901,39,49,410639,1,1,170,1,25,524,52400,3,9999,8,2920,49900,49900,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841790,2020000589309,170,2020008417901,39,49,410639,1,2,158,2,24,524,52400,3,9999,5,4230,5000,5000,"Service Occupations"
2020,202001,841790,2020000589309,170,2020008417901,39,49,410639,1,3,200,2,4,524,52400,1,9999,3,0,9999999,999999,NA
2020,202001,841801,2020000589783,496,2020008418011,39,35,90839,1,1,496,2,43,150,15000,3,9999,8,1650,98000,98000,"Computer and Mathematical Occupations"
2020,202001,841834,2020000590483,84,2020008418341,39,35,90439,1,2,89,1,42,600,60053,3,9999,2,7200,20000,20000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,841865,2020000591311,391,2020008418651,39,35,90239,1,2,421,2,30,500,50000,3,9999,8,2310,33000,33000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841869,2020000591400,166,2020008418691,39,49,410239,1,1,166,1,60,600,60023,2,2007,22,4220,43000,43000,"Service Occupations"
2020,202001,841869,2020000591400,166,2020008418691,39,49,410239,1,2,142,2,58,600,60023,2,2006,22,3500,35100,35100,"Healthcare Practitioners and Technical Occupations"
2020,202001,841869,2020000591400,166,2020008418691,39,49,410239,1,3,257,2,33,600,60099,2,2012,19,3255,32000,32000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,1,114,2,30,600,60045,2,2016,7,0,0,0,NA
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,2,91,1,36,600,60045,2,2013,9,9130,47500,47500,"Production, Transportation, and Material Moving Occupations"
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,3,106,2,9,600,60045,2,2019,7,0,9999999,999999,NA
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,4,104,1,7,600,60045,1,9999,7,0,9999999,999999,NA
2020,202001,841883,2020000592010,79,2020008418831,39,61,550439,1,1,79,1,31,521,52100,3,9999,6,1006,70000,70000,"Computer and Mathematical Occupations"
2020,202001,841889,2020000592103,202,2020008418891,39,49,410839,1,1,202,2,59,260,26010,2,1965,55,0,8400,0,NA
2020,202001,841892,2020000592123,180,2020008418921,39,7,130039,1,1,180,1,78,499,49900,2,1961,64,0,1600,0,NA
2020,202001,841913,2020000592667,99,2020008419131,39,49,411139,1,1,99,2,46,515,51500,2,2012,14,310,120000,120000,"Management, Business and Financial Operations"
2020,202001,841931,2020000593137,74,2020008419311,39,35,90339,1,2,75,1,73,410,41000,3,9999,61,0,15300,0,NA
2020,202001,841939,2020000593426,48,2020008419391,39,0,350039,1,2,52,2,53,434,43400,1,9999,41,0,0,0,NA
2020,202001,841943,2020000593596,81,2020008419431,39,35,90139,1,5,93,2,12,521,52100,2,2015,5,0,9999999,999999,NA
2020,202001,841943,2020000593596,81,2020008419431,39,35,90139,1,6,101,2,9,521,52100,2,2015,5,0,9999999,999999,NA
2020,202001,841957,2020000593989,106,2020008419571,39,49,410439,1,2,109,2,29,465,46500,2,2004,25,2310,45000,45000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841964,2020000594386,95,2020008419641,39,61,550139,1,2,134,1,39,300,30015,3,9999,18,9620,35000,35000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841966,2020000594395,93,2020008419661,39,0,160039,1,2,97,2,58,515,51500,2,2004,29,0,0,0,NA
2020,202001,841975,2020000594620,85,2020008419751,39,49,410539,1,1,85,2,80,421,42100,2,1974,61,0,40000,0,NA
2020,202001,841988,2020000594938,257,2020008419881,39,35,90539,1,1,257,2,75,410,41000,1,9999,73,0,30410,0,NA
2020,202001,841993,2020000595044,96,2020008419931,39,0,70039,1,1,96,1,27,521,52100,3,9999,5,340,80000,80000,"Management, Business and Financial Operations"
2020,202001,841993,2020000595044,96,2020008419931,39,0,70039,1,2,79,1,52,521,52100,3,9999,5,4220,8300,8300,"Service Occupations"
2020,202001,841993,2020000595044,96,2020008419931,39,0,70039,1,3,109,2,48,521,52100,3,9999,5,8300,9400,9400,"Production, Transportation, and Material Moving Occupations"
2020,202001,842019,2020000595595,132,2020008420191,39,165,530139,1,1,132,2,29,465,46510,2,2012,13,5600,52000,52000,"Office and Administrative Support Occupations:"
2020,202001,842019,2020000595595,132,2020008420191,39,165,530139,1,2,123,1,36,465,46530,2,2017,15,6230,19000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842029,2020000595855,83,2020008420291,39,7,130039,1,1,83,1,77,200,20000,2,1976,50,7200,64200,63000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842032,2020000595940,65,2020008420321,39,0,320039,1,1,65,1,60,500,50040,1,9999,59,300,132000,0,"Management, Business and Financial Operations"
2020,202001,842074,2020000596913,140,2020008420741,39,0,160039,1,5,149,2,48,200,20000,3,9999,26,4110,5700,5700,"Service Occupations"
2020,202001,842080,2020000597101,133,2020008420801,39,0,560039,1,3,116,2,19,500,50000,2,2017,15,0,6000,0,NA
2020,202001,842080,2020000597101,133,2020008420801,39,0,560039,1,5,139,2,16,210,21040,2,2006,16,0,0,0,NA
2020,202001,842082,2020000597233,115,2020008420821,39,113,460239,1,2,98,1,28,210,21030,3,9999,4,6410,36000,36000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842099,2020000597701,189,2020008420991,39,89,380039,1,1,189,1,83,453,45300,2,1955,71,0,76800,0,NA
2020,202001,842115,2020000598017,112,2020008421151,39,93,80139,1,2,126,2,70,260,26010,2,1992,58,8320,55000,33100,"Production, Transportation, and Material Moving Occupations"
2020,202001,842146,2020000598687,87,2020008421461,39,153,180339,1,1,87,1,46,521,52120,3,9999,7,8225,20000,20000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842146,2020000598687,87,2020008421461,39,153,180339,1,2,113,2,39,521,52120,2,2019,7,9645,14000,14000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842146,2020000598687,87,2020008421461,39,153,180339,1,3,77,2,19,524,52400,3,9999,7,9640,32000,32000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842146,2020000598687,87,2020008421461,39,153,180339,1,4,80,1,15,524,52400,3,9999,7,0,0,999999,NA
2020,202001,842146,2020000598687,87,2020008421461,39,153,180339,1,5,101,2,8,524,52400,3,9999,7,0,9999999,999999,NA
2020,202001,842156,2020000599046,120,2020008421561,39,0,280039,1,1,120,2,53,453,45300,1,9999,54,3245,40000,40000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842172,2020000599469,55,2020008421721,39,113,460439,1,2,71,2,40,515,51500,3,9999,4,4521,30000,0,"Service Occupations"
2020,202001,842196,2020000600023,160,2020008421961,39,23,430039,1,1,160,1,61,517,51700,3,9999,31,4020,15000,15000,"Service Occupations"
2020,202001,842206,2020000600420,573,2020008422061,39,93,80239,1,3,810,2,21,438,43800,1,9999,21,1360,62200,1200,"Computer and Mathematical Occupations"
2020,202001,842247,2020000601709,143,2020008422471,39,49,411039,1,2,148,1,19,600,60053,1,9999,20,9920,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,842247,2020000601709,143,2020008422471,39,49,411039,1,3,167,1,14,600,60053,1,9999,4,0,9999999,999999,NA
2020,202001,842247,2020000601709,143,2020008422471,39,49,411039,1,4,197,1,60,502,50200,3,9999,10,7260,18200,7200,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842253,2020000601796,42,2020008422531,39,0,330039,1,1,42,1,67,150,15000,3,9999,35,6230,111000,94000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842299,2020000603423,48,2020008422991,39,61,550439,1,2,91,2,48,502,50200,2,2013,10,0,0,0,NA
2020,202001,842299,2020000603423,48,2020008422991,39,61,550439,1,3,56,2,23,502,50200,2,2015,10,9920,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,1,54,1,60,541,54100,2,2014,22,51,175000,175000,"Management, Business and Financial Operations"
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,2,54,2,64,541,54100,2,2014,22,0,0,0,NA
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,3,67,1,27,421,42100,2,2014,22,3421,17000,17000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,4,67,2,26,421,42100,2,2014,22,3640,10900,10900,"Service Occupations"
2020,202001,842356,2020000605483,82,2020008423561,39,29,340039,1,2,94,2,37,300,30025,3,9999,20,2205,60000,60000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842358,2020000605493,149,2020008423581,39,165,530239,1,1,149,2,64,465,46540,2,1995,35,310,54000,0,"Management, Business and Financial Operations"
2020,202001,842358,2020000605493,149,2020008423581,39,165,530239,1,2,121,1,67,465,46540,2,1978,42,0,11100,0,NA
2020,202001,842387,2020000606096,55,2020008423871,39,3,250039,1,2,52,1,6,453,45300,1,9999,7,0,9999999,999999,NA
2020,202001,842404,2020000606644,129,2020008424041,39,41,400039,1,1,129,2,48,600,60038,2,2014,17,3255,85000,85000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842404,2020000606644,129,2020008424041,39,41,400039,1,2,173,1,49,600,60038,2,2005,27,3255,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842405,2020000606760,110,2020008424051,39,0,20039,1,2,114,1,22,200,20000,3,9999,17,4020,0,0,"Service Occupations"
2020,202001,842406,2020000606795,142,2020008424061,39,49,410139,1,1,142,1,47,413,41300,2,1996,27,7000,72000,72000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842406,2020000606795,142,2020008424061,39,49,410139,1,2,141,2,45,700,70010,2,1994,30,3255,74000,74000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842407,2020000606806,81,2020008424071,39,153,180339,1,2,83,2,57,300,30030,1,9999,51,410,37000,37000,"Management, Business and Financial Operations"
2020,202001,842438,2020000607598,111,2020008424381,39,49,410439,1,2,103,2,36,150,15000,3,9999,27,2710,68000,68000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842457,2020000608201,281,2020008424571,39,17,540239,1,1,281,2,50,200,20000,3,9999,20,4030,9600,9600,"Service Occupations"
2020,202001,842457,2020000608201,281,2020008424571,39,17,540239,1,2,278,1,50,200,20000,3,9999,20,0,9000,0,NA
2020,202001,842466,2020000608495,84,2020008424661,39,49,410139,1,1,84,1,61,600,60044,2,2003,23,1555,42300,42300,"Computer and Mathematical Occupations"
2020,202001,842466,2020000608495,84,2020008424661,39,49,410139,1,2,87,2,45,600,60044,2,2004,24,5610,21200,21200,"Office and Administrative Support Occupations:"
2020,202001,842466,2020000608495,84,2020008424661,39,49,410139,1,6,76,2,79,600,60044,3,9999,5,0,0,0,NA
2020,202001,842467,2020000608554,135,2020008424671,39,49,410639,1,1,135,1,42,200,20000,3,9999,23,6410,40000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842467,2020000608554,135,2020008424671,39,49,410639,1,2,96,2,51,200,20000,3,9999,18,2545,4100,4100,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842467,2020000608554,135,2020008424671,39,49,410639,1,4,119,1,8,200,20000,3,9999,8,0,9999999,999999,NA
2020,202001,842467,2020000608554,135,2020008424671,39,49,410639,1,5,108,1,21,200,20000,3,9999,5,9640,4500,4500,"Production, Transportation, and Material Moving Occupations"
2020,202001,842479,2020000608904,113,2020008424791,39,49,410639,1,2,133,1,27,600,60075,3,9999,1,5860,30000,30000,"Office and Administrative Support Occupations:"
2020,202001,842492,2020000609278,42,2020008424921,39,35,90639,1,2,24,2,57,210,21040,2,1982,49,5540,65000,65000,"Office and Administrative Support Occupations:"
2020,202001,842505,2020000609631,69,2020008425051,39,35,90739,1,2,72,1,41,600,60099,3,9999,4,8225,41200,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842533,2020000610243,107,2020008425331,39,45,390039,1,1,107,1,57,500,50000,2,2004,34,4000,13600,13600,"Service Occupations"
2020,202001,842533,2020000610243,107,2020008425331,39,45,390039,1,2,94,2,56,500,50000,2,2004,38,4110,4200,4200,"Service Occupations"
2020,202001,842537,2020000610300,234,2020008425371,39,49,410639,1,1,234,1,40,600,60053,2,2011,16,0,8200,0,NA
2020,202001,842537,2020000610300,234,2020008425371,39,49,410639,1,2,218,2,38,600,60053,2,2013,16,4600,14400,14400,"Service Occupations"
2020,202001,842565,2020000611052,68,2020008425651,39,35,90739,1,2,68,2,78,410,41000,2,1996,58,0,16800,0,NA
2020,202001,842569,2020000611149,131,2020008425691,39,133,170039,1,1,131,1,46,600,60094,3,9999,25,51,115000,115000,"Management, Business and Financial Operations"
2020,202001,842596,2020000611841,122,2020008425961,39,153,180439,1,2,104,1,35,535,53500,3,9999,7,2545,13800,13800,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842599,2020000611922,88,2020008425991,39,35,90839,1,2,101,2,33,150,15000,2,2010,22,440,79000,79000,"Management, Business and Financial Operations"
2020,202001,842608,2020000612082,120,2020008426081,39,57,470039,1,1,120,2,46,410,41000,2,2001,24,2310,80000,80000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842636,2020000613025,371,2020008426361,39,23,430039,1,2,391,2,54,453,45300,3,9999,30,3255,60000,60000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842655,2020000613533,186,2020008426551,39,0,560039,1,1,186,2,41,600,60038,3,9999,4,4720,30000,30000,"Sales and Related Occupations:"
2020,202001,842655,2020000613533,186,2020008426551,39,0,560039,1,3,224,1,8,421,42100,3,9999,4,0,9999999,999999,NA
2020,202001,842673,2020000613830,36,2020008426731,39,93,80139,1,1,36,2,68,410,41000,2,1967,64,2300,70900,5100,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842679,2020000614122,60,2020008426791,39,35,90339,1,2,63,2,25,515,51500,3,9999,2,2320,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842691,2020000614456,99,2020008426911,39,0,40039,1,1,99,1,32,541,54100,3,9999,6,2205,37000,37000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842691,2020000614456,99,2020008426911,39,0,40039,1,2,115,2,35,456,45600,3,9999,6,230,16000,16000,"Management, Business and Financial Operations"
2020,202001,842731,2020000615234,100,2020008427311,39,35,91039,1,1,100,2,45,500,50000,3,9999,17,1650,51000,51000,"Computer and Mathematical Occupations"
2020,202001,842736,2020000615449,88,2020008427361,39,49,410139,1,2,126,1,79,521,52100,2,1976,53,0,57000,0,NA
2020,202001,842749,2020000615828,122,2020008427491,39,61,550639,1,1,122,1,29,521,52100,3,9999,5,1400,1e+05,1e+05,"Computer and Mathematical Occupations"
2020,202001,842749,2020000615828,122,2020008427491,39,61,550639,1,2,108,2,27,521,52100,3,9999,0,0,0,0,NA
2020,202001,842769,2020000616422,74,2020008427691,39,35,90939,1,2,72,1,73,453,45300,2,1956,70,440,92200,90000,"Management, Business and Financial Operations"
2020,202001,842770,2020000616429,105,2020008427701,39,49,410639,1,1,105,1,75,260,26030,2,1984,47,0,19200,0,NA
2020,202001,842797,2020000617148,61,2020008427971,39,45,390039,1,1,61,1,37,453,45300,1,9999,38,4110,18000,18000,"Service Occupations"
2020,202001,842829,2020000618048,85,2020008428291,39,41,400039,1,1,85,1,71,150,15000,2,1964,72,0,46600,0,NA
2020,202001,842853,2020000618457,101,2020008428531,39,35,91039,1,1,101,1,39,521,52100,3,9999,7,1021,120000,120000,"Computer and Mathematical Occupations"
2020,202001,842853,2020000618457,101,2020008428531,39,35,91039,1,2,75,2,36,521,52100,3,9999,7,9620,1600,1600,"Production, Transportation, and Material Moving Occupations"
2020,202001,842853,2020000618457,101,2020008428531,39,35,91039,1,3,72,1,8,521,52100,3,9999,7,0,9999999,999999,NA
2020,202001,842879,2020000619347,51,2020008428791,39,45,390039,1,3,58,1,21,420,42000,1,9999,19,4220,0,0,"Service Occupations"
2020,202001,842882,2020000619493,88,2020008428821,39,35,90639,1,1,88,1,56,518,51800,2,1995,40,1007,60000,60000,"Computer and Mathematical Occupations"
2020,202001,842884,2020000619583,163,2020008428841,39,61,550539,1,2,191,1,34,521,52100,3,9999,34,340,26000,9000,"Management, Business and Financial Operations"
2020,202001,842912,2020000620262,146,2020008429121,39,35,91039,1,1,146,2,94,250,25000,2,1964,62,0,1e+05,0,NA
2020,202001,842912,2020000620262,146,2020008429121,39,35,91039,1,2,194,2,40,600,60057,2,2006,19,3601,48000,48000,"Service Occupations"
2020,202001,842925,2020000620605,709,2020008429251,39,49,410939,1,1,709,2,33,600,60014,2,2019,10,9620,25000,25000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842925,2020000620605,709,2020008429251,39,49,410939,1,2,732,1,41,600,60014,2,2008,20,9600,26000,25000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842929,2020000620721,65,2020008429291,39,35,90939,1,1,65,1,81,410,41000,2,1970,53,2100,91300,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842934,2020000620872,148,2020008429341,39,35,90939,1,1,148,1,44,522,52200,3,9999,8,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
